ENA|AACZ04000105|AACZ04000105.1,1,43587,11,11,99.908,43567,43607,78206
ENA|AACZ04000106|AACZ04000106.1,1,3488,216,18,92.723,3262,3518,3488
ENA|AACZ04000107|AACZ04000107.1,552290,641008,2,4,99.977,88717,88737,680209
ENA|AACZ04000108|AACZ04000108.1,68301,112777,24,18,99.899,44437,44482,190319
ENA|AACZ04000109|AACZ04000109.1,219670,272547,6,35,99.917,52859,52903,272547
ENA|AACZ04000110|AACZ04000110.1,114634,180160,8,17,99.904,65485,65548,203581
ENA|AACZ04000111|AACZ04000111.1,1,1216,42,2,96.308,1174,1219,1216
ENA|AACZ04000112|AACZ04000112.1,250757,448653,17,16,99.979,197865,197906,448653
ENA|AACZ04000113|AACZ04000113.1,2499,13824,128,541,93.629,10802,11537,13824
ENA|AACZ04000114|AACZ04000114.1,116428,211193,36,16,99.928,94707,94775,220336
ENA|AACZ04000115|AACZ04000115.1,404,6793,7,7,99.719,6378,6396,8312
ENA|AACZ04000116|AACZ04000116.1,136015,211997,36,14,99.875,75898,75993,366967
ENA|AACZ04000117|AACZ04000117.1,133033,215941,202,30,99.680,82675,82940,539046
ENA|AACZ04000118|AACZ04000118.1,1,3455,2,0,99.942,3453,3455,3455
ENA|AACZ04000119|AACZ04000119.1,146731,279337,25,16,99.947,132549,132619,279337
ENA|AACZ04000120|AACZ04000120.1,1,87237,27,14,99.930,87203,87264,92866
ENA|AACZ04000121|AACZ04000121.1,2071,16632,186,748,93.004,13852,14894,16647
ENA|AACZ04000122|AACZ04000122.1,12622,91508,31,10,99.929,78839,78895,153059
ENA|AACZ04000123|AACZ04000123.1,11835,33066,15,29,99.765,21202,21252,44637
ENA|AACZ04000124|AACZ04000124.1,31927,128609,50,15,99.930,96622,96690,170581
ENA|AACZ04000125|AACZ04000125.1,22642,158024,72,26,99.908,135277,135402,197658
ENA|AACZ04000126|AACZ04000126.1,129058,336847,52,173,99.885,207667,207907,336847
ENA|AACZ04000127|AACZ04000127.1,1,98514,62,33,99.880,98414,98532,99935
ENA|AACZ04000128|AACZ04000128.1,1,1008,5,0,99.504,1003,1008,1008
ENA|AACZ04000129|AACZ04000129.1,1,7764,8,15,99.333,7747,7799,7764
ENA|AACZ04000130|AACZ04000130.1,1,1094,1,0,99.909,1093,1094,1094
ENA|AACZ04000131|AACZ04000131.1,106641,178047,17,10,99.957,71382,71413,178047
ENA|AACZ04000132|AACZ04000132.1,1,1911,53,1,97.174,1857,1911,1911
ENA|AACZ04000133|AACZ04000133.1,1,1215,1,1,99.835,1213,1215,1215
ENA|AACZ04000134|AACZ04000134.1,4695,61822,20,10,99.923,57097,57141,67058
ENA|AACZ04000135|AACZ04000135.1,153457,245584,60,88,99.745,92006,92241,373339
ENA|AACZ04000136|AACZ04000136.1,1,1277,0,0,100.000,1277,1277,1277
ENA|AACZ04000137|AACZ04000137.1,1,8617,2,0,99.977,8615,8617,14718
ENA|AACZ04000138|AACZ04000138.1,1,1036,21,1,97.876,1014,1036,1036
ENA|AACZ04000139|AACZ04000139.1,30263,110755,72,22,99.871,80402,80506,117049
ENA|AACZ04000140|AACZ04000140.1,1,63716,4,5,99.981,63710,63722,268161
ENA|AACZ04000141|AACZ04000141.1,1,2810,5,0,99.822,2805,2810,2810
ENA|AACZ04000142|AACZ04000142.1,41929,103723,53,11,99.816,61717,61831,103723
ENA|AACZ04000143|AACZ04000143.1,1,1146,0,0,100.000,1146,1146,1146
ENA|AACZ04000144|AACZ04000144.1,664,5131,7,8,99.553,4454,4474,8801
ENA|AACZ04000145|AACZ04000145.1,1343,17319,70,7,99.431,15901,15992,18124
ENA|AACZ04000146|AACZ04000146.1,1,2528,6,2,99.684,2521,2529,2758
ENA|AACZ04000147|AACZ04000147.1,1,1019,3,0,99.706,1016,1019,1019
ENA|AACZ04000148|AACZ04000148.1,14997,82947,31,16,99.925,67904,67955,128331
ENA|AACZ04000149|AACZ04000149.1,129533,217751,81,19,99.829,88106,88257,398728
ENA|AACZ04000150|AACZ04000150.1,6,1543,2,3,99.610,1533,1539,1545
ENA|AACZ04000151|AACZ04000151.1,1,1292,0,0,100.000,1292,1292,1293
ENA|AACZ04000152|AACZ04000152.1,11150,32414,33,9,99.681,21229,21297,39205
ENA|AACZ04000153|AACZ04000153.1,1,1033,3,1,99.613,1030,1034,1033
ENA|AACZ04000154|AACZ04000154.1,76066,141987,73,91,99.620,65784,66035,183054
ENA|AACZ04000155|AACZ04000155.1,67984,98543,33,14,99.732,30504,30586,106638
ENA|AACZ04000156|AACZ04000156.1,1,26063,24,14,99.831,26029,26073,26063
ENA|AACZ04000157|AACZ04000157.1,1,3506,14,0,99.601,3492,3506,3506
ENA|AACZ04000158|AACZ04000158.1,184602,327099,203,41,99.806,142260,142537,877573
ENA|AACZ04000159|AACZ04000159.1,10891,30579,18,35,99.675,19645,19709,30579
ENA|AACZ04000160|AACZ04000160.1,280235,379350,100,23,99.831,98971,99139,613068
ENA|AACZ04000161|AACZ04000161.1,54386,153580,34,20,99.913,99133,99219,184112
ENA|AACZ04000162|AACZ04000162.1,1,4097,18,38,98.393,4040,4106,9330
ENA|AACZ04000163|AACZ04000163.1,19649,54728,13,2,99.946,35067,35086,97636
ENA|AACZ04000164|AACZ04000164.1,1,1807,7,1,99.448,1800,1810,1807
ENA|AACZ04000165|AACZ04000165.1,1555,4027,149,22,91.960,2299,2500,4027
ENA|AACZ04000166|AACZ04000166.1,1,26935,23,2,99.892,26911,26940,27485
ENA|AACZ04000167|AACZ04000167.1,67527,149808,40,53,99.877,82211,82312,178776
ENA|AACZ04000168|AACZ04000168.1,1260,1583,6,1,97.546,318,326,1583
ENA|AACZ04000169|AACZ04000169.1,116768,313218,88,63,99.897,196284,196486,885206
ENA|AACZ04000170|AACZ04000170.1,13452,31458,27,6,99.806,17975,18010,33024
ENA|AACZ04000171|AACZ04000171.1,9442,15550,2,0,99.967,6107,6109,15555
ENA|AACZ04000172|AACZ04000172.1,3624,111759,109,74,99.750,107935,108205,249931
ENA|AACZ04000173|AACZ04000173.1,122122,185970,33,20,99.873,63787,63868,239888
ENA|AACZ04000174|AACZ04000174.1,981,3819,2,2,99.824,2837,2842,3819
ENA|AACZ04000175|AACZ04000175.1,1,1224,10,0,99.183,1214,1224,1224
ENA|AACZ04000176|AACZ04000176.1,53,39321,25,12,99.898,39238,39278,141390
ENA|AACZ04000177|AACZ04000177.1,100154,171133,8,5,99.982,70972,70985,174477
ENA|AACZ04000178|AACZ04000178.1,2510,77768,42,35,99.801,75138,75288,271363
ENA|AACZ04000179|AACZ04000179.1,41365,90902,30,8,99.911,49503,49547,156563
ENA|AACZ04000180|AACZ04000180.1,331630,480418,50,15,99.938,148729,148821,483375
ENA|AACZ04000181|AACZ04000181.1,2189,4303,6,3,99.433,2103,2115,4303
ENA|AACZ04000182|AACZ04000182.1,1,1029,0,0,100.000,1029,1029,2418
ENA|AACZ04000183|AACZ04000183.1,59549,155438,73,33,99.845,95756,95905,654351
ENA|AACZ04000184|AACZ04000184.1,1601,90365,134,60,99.721,88577,88825,139344
ENA|AACZ04000185|AACZ04000185.1,148402,248908,68,17,99.911,100420,100509,251702
ENA|AACZ04000186|AACZ04000186.1,642,11587,2,18,99.799,10924,10946,18093
ENA|AACZ04000187|AACZ04000187.1,1,4507,0,0,100.000,4507,4507,4507
ENA|AACZ04000188|AACZ04000188.1,58529,111459,4,3,99.975,52919,52932,248844
ENA|AACZ04000189|AACZ04000189.1,125,140961,52,23,99.930,140760,140859,436449
ENA|AACZ04000190|AACZ04000190.1,1,1404,95,13,91.597,1308,1428,1404
ENA|AACZ04000191|AACZ04000191.1,11,14627,13,37,99.624,14563,14618,14627
ENA|AACZ04000192|AACZ04000192.1,5,6473,71,241,94.588,6222,6578,6473
ENA|AACZ04000193|AACZ04000193.1,16624,101830,19,13,99.950,85170,85213,1068635
ENA|AACZ04000194|AACZ04000194.1,1,1866,0,0,100.000,1866,1866,1866
ENA|AACZ04000195|AACZ04000195.1,43451,120341,32,7,99.948,76855,76895,120341
ENA|AACZ04000196|AACZ04000196.1,60583,121510,18,11,99.934,60900,60940,121510
ENA|AACZ04000197|AACZ04000197.1,1,1019,19,0,98.135,1000,1019,1019
ENA|AACZ04000198|AACZ04000198.1,6944,59615,22,35,99.890,52629,52687,59615
ENA|AACZ04000199|AACZ04000199.1,410,1836,13,3,98.880,1413,1429,1836
ENA|AACZ04000200|AACZ04000200.1,171,41686,33,12,99.877,41475,41526,41686
ENA|AACZ04000201|AACZ04000201.1,336646,454586,39,22,99.908,117864,117973,985185
ENA|AACZ04000202|AACZ04000202.1,7,8877,68,277,95.725,8732,9122,10084
ENA|AACZ04000203|AACZ04000203.1,220569,379852,90,30,99.874,159130,159330,713864
ENA|AACZ04000204|AACZ04000204.1,1,1653,1,0,99.940,1652,1653,2760
ENA|AACZ04000205|AACZ04000205.1,108400,157241,26,11,99.851,48776,48849,185849
ENA|AACZ04000206|AACZ04000206.1,2,21035,64,208,98.534,20837,21147,21041
ENA|AACZ04000207|AACZ04000207.1,780096,991438,119,51,99.886,211149,211391,2729125
ENA|AACZ04000208|AACZ04000208.1,17534,33472,45,68,99.198,15829,15957,66178
ENA|AACZ04000209|AACZ04000209.1,266,3806,2,1,99.915,3538,3541,7794
ENA|AACZ04000210|AACZ04000210.1,95325,118677,9,7,99.884,23334,23361,160177
ENA|AACZ04000211|AACZ04000211.1,2894,5533,51,8,96.383,2585,2682,5968
ENA|AACZ04000212|AACZ04000212.1,3,968,12,2,98.240,949,966,4350
ENA|AACZ04000213|AACZ04000213.1,2679,5618,239,102,87.019,2601,2989,6288
ENA|AACZ04000214|AACZ04000214.1,870,3782,209,99,88.441,2655,3002,4870
ENA|AACZ04000215|AACZ04000215.1,182596,232107,14,6,99.956,49494,49516,232107
ENA|AACZ04000216|AACZ04000216.1,164843,234523,27,26,99.819,69624,69750,713553
ENA|AACZ04000217|AACZ04000217.1,1,1122,0,0,100.000,1122,1122,1122
ENA|AACZ04000218|AACZ04000218.1,5891,78101,85,116,99.653,72011,72262,323515
ENA|AACZ04000219|AACZ04000219.1,128855,282430,55,25,99.927,153490,153602,356081
ENA|AACZ04000220|AACZ04000220.1,302659,422859,45,14,99.923,120135,120227,443544
ENA|AACZ04000221|AACZ04000221.1,129513,208280,79,44,99.813,78654,78801,814161
ENA|AACZ04000222|AACZ04000222.1,1,51902,26,15,99.913,51871,51916,214517
ENA|AACZ04000223|AACZ04000223.1,633822,764628,29,22,99.934,130744,130831,938904
ENA|AACZ04000224|AACZ04000224.1,1,55730,30,18,99.824,55661,55759,98377
ENA|AACZ04000225|AACZ04000225.1,2242,14792,23,9,99.721,12518,12553,14792
ENA|AACZ04000226|AACZ04000226.1,480630,561141,5,17,99.965,80498,80526,591344
ENA|AACZ04000227|AACZ04000227.1,47385,98331,4,4,99.984,50941,50949,260768
ENA|AACZ04000228|AACZ04000228.1,1,1286,0,0,100.000,1286,1286,1286
ENA|AACZ04000229|AACZ04000229.1,1,42528,81,305,99.026,42309,42725,219433
ENA|AACZ04000230|AACZ04000230.1,1,61115,38,17,99.886,61068,61138,257144
ENA|AACZ04000231|AACZ04000231.1,1,1803,0,0,100.000,1803,1803,1803
ENA|AACZ04000232|AACZ04000232.1,153187,220263,34,17,99.878,67031,67113,261315
ENA|AACZ04000233|AACZ04000233.1,79187,124930,32,21,99.795,45707,45801,139945
ENA|AACZ04000234|AACZ04000234.1,77789,137329,53,26,99.809,59448,59562,137329
ENA|AACZ04000235|AACZ04000235.1,7082,76929,82,121,99.575,69665,69962,276756
ENA|AACZ04000236|AACZ04000236.1,34893,83901,30,11,99.908,48970,49015,120305
ENA|AACZ04000237|AACZ04000237.1,1,5833,119,213,92.872,5524,5948,7039
ENA|AACZ04000238|AACZ04000238.1,1271,8665,6,1,99.905,7388,7395,15460
ENA|AACZ04000239|AACZ04000239.1,1,2945,0,0,100.000,2945,2945,2945
ENA|AACZ04000240|AACZ04000240.1,1,2604,10,5,99.387,2594,2610,2848
ENA|AACZ04000241|AACZ04000241.1,3506,19246,66,100,98.832,15658,15843,33749
ENA|AACZ04000242|AACZ04000242.1,49863,67079,21,6,99.750,17181,17224,97081
ENA|AACZ04000243|AACZ04000243.1,1,51788,60,28,99.635,51608,51797,125452
ENA|AACZ04000244|AACZ04000244.1,30357,89348,92,26,99.751,58855,59002,89387
ENA|AACZ04000245|AACZ04000245.1,1,11311,189,874,88.342,10230,11580,26655
ENA|AACZ04000246|AACZ04000246.1,56747,117872,40,9,99.908,61080,61136,188566
ENA|AACZ04000247|AACZ04000247.1,948,2336,1,0,99.928,1388,1389,2336
ENA|AACZ04000248|AACZ04000248.1,14305,55469,22,9,99.908,41130,41168,110331
ENA|AACZ04000249|AACZ04000249.1,269,96962,31,22,99.837,96650,96808,166701
ENA|AACZ04000250|AACZ04000250.1,1,1350,0,0,100.000,1350,1350,1350
ENA|AACZ04000251|AACZ04000251.1,1,1208,1,0,99.917,1207,1208,1208
ENA|AACZ04000252|AACZ04000252.1,29641,82653,48,42,99.736,52952,53092,82716
ENA|AACZ04000253|AACZ04000253.1,3,48818,18,5,99.943,48795,48823,176624
ENA|AACZ04000254|AACZ04000254.1,1,1233,0,1,99.919,1232,1233,1233
ENA|AACZ04000255|AACZ04000255.1,195954,300687,92,34,99.850,104607,104764,485454
ENA|AACZ04000256|AACZ04000256.1,1414,3639,118,9,92.650,2105,2272,3639
ENA|AACZ04000257|AACZ04000257.1,1,1567,0,0,100.000,1567,1567,1567
ENA|AACZ04000258|AACZ04000258.1,10,48798,104,302,98.959,48382,48891,48798
ENA|AACZ04000259|AACZ04000259.1,1,1024,1,0,99.902,1023,1024,1024
ENA|AACZ04000260|AACZ04000260.1,675291,763161,48,36,99.875,87783,87893,820839
ENA|AACZ04000261|AACZ04000261.1,9803,23483,33,6,99.584,13648,13705,28822
ENA|AACZ04000262|AACZ04000262.1,1,1008,5,3,96.660,984,1018,1008
ENA|AACZ04000263|AACZ04000263.1,314,15482,43,58,99.250,15082,15196,15482
ENA|AACZ04000264|AACZ04000264.1,1,1507,1,0,99.934,1506,1507,1507
ENA|AACZ04000265|AACZ04000265.1,2695,14858,46,114,98.170,12069,12294,14859
ENA|AACZ04000266|AACZ04000266.1,1,10907,38,143,98.252,10789,10981,22404
ENA|AACZ04000267|AACZ04000267.1,1,27455,50,27,99.343,27384,27565,30063
ENA|AACZ04000268|AACZ04000268.1,39439,122546,38,30,99.893,83054,83143,242528
ENA|AACZ04000269|AACZ04000269.1,7466,22002,47,185,98.245,14389,14646,22907
ENA|AACZ04000270|AACZ04000270.1,13684,40303,11,10,99.861,26587,26624,71557
ENA|AACZ04000271|AACZ04000271.1,89678,139941,54,75,99.652,50119,50294,139941
ENA|AACZ04000272|AACZ04000272.1,1,2472,9,1,99.595,2462,2472,2472
ENA|AACZ04000273|AACZ04000273.1,1,2513,18,2,98.772,2494,2525,2513
ENA|AACZ04000274|AACZ04000274.1,51779,182590,36,27,99.939,130752,130832,247187
ENA|AACZ04000275|AACZ04000275.1,2639,5369,45,4,98.207,2684,2733,8109
ENA|AACZ04000276|AACZ04000276.1,1,13910,2,5,99.756,13883,13917,18128
ENA|AACZ04000277|AACZ04000277.1,714606,858365,41,35,99.940,143692,143778,862805
ENA|AACZ04000278|AACZ04000278.1,23541,55086,6,2,99.971,31538,31547,57365
ENA|AACZ04000279|AACZ04000279.1,1,24525,9,12,99.902,24507,24531,25253
ENA|AACZ04000280|AACZ04000280.1,1,87336,43,36,99.879,87268,87374,114764
ENA|AACZ04000281|AACZ04000281.1,70683,186431,55,26,99.923,115663,115752,834521
ENA|AACZ04000282|AACZ04000282.1,9,9898,193,584,90.500,9393,10379,9901
ENA|AACZ04000283|AACZ04000283.1,1,47193,37,18,99.807,47140,47231,80834
ENA|AACZ04000284|AACZ04000284.1,308,13505,12,35,99.576,13143,13199,13505
ENA|AACZ04000285|AACZ04000285.1,5,29341,32,31,99.707,29283,29369,86459
ENA|AACZ04000286|AACZ04000286.1,5565,12067,87,282,93.749,6284,6703,12067
ENA|AACZ04000287|AACZ04000287.1,1,9482,27,23,99.400,9446,9503,13442
ENA|AACZ04000288|AACZ04000288.1,9962,46259,93,52,99.461,36181,36377,65288
ENA|AACZ04000289|AACZ04000289.1,1908,5246,210,135,86.903,2966,3413,5388
ENA|AACZ04000290|AACZ04000290.1,2049,45300,62,62,99.571,43126,43312,60519
ENA|AACZ04000291|AACZ04000291.1,68251,119784,42,24,99.868,51488,51556,132789
ENA|AACZ04000292|AACZ04000292.1,480778,559107,40,17,99.909,78272,78343,582405
ENA|AACZ04000293|AACZ04000293.1,81705,213820,89,31,99.891,132004,132148,426155
ENA|AACZ04000294|AACZ04000294.1,186,70989,25,18,99.910,70755,70819,262739
ENA|AACZ04000295|AACZ04000295.1,838664,939187,21,29,99.920,100461,100541,990385
ENA|AACZ04000296|AACZ04000296.1,1602,3351,0,0,100.000,1750,1750,3351
ENA|AACZ04000297|AACZ04000297.1,1041,8257,10,8,99.737,7204,7223,9323
ENA|AACZ04000298|AACZ04000298.1,719,1296,62,11,85.349,501,587,1402
ENA|AACZ04000299|AACZ04000299.1,20376,38454,19,38,99.630,18032,18099,59537
ENA|AACZ04000300|AACZ04000300.1,160452,186472,12,3,99.850,25983,26022,218735
ENA|AACZ04000301|AACZ04000301.1,1,4094,0,1,99.951,4094,4096,12795
ENA|AACZ04000302|AACZ04000302.1,1646,3674,19,61,94.580,1937,2048,3692
ENA|AACZ04000303|AACZ04000303.1,12211,33258,9,6,99.843,21015,21048,38359
ENA|AACZ04000304|AACZ04000304.1,2855,4315,71,18,92.809,1381,1488,4315
ENA|AACZ04000305|AACZ04000305.1,437597,495462,109,117,99.537,57631,57899,545007
ENA|AACZ04000306|AACZ04000306.1,1,206888,94,247,99.757,206458,206961,436371
ENA|AACZ04000307|AACZ04000307.1,7455,12282,9,2,99.772,4819,4830,22487
ENA|AACZ04000308|AACZ04000308.1,1031,71059,70,26,99.824,69918,70041,200397
ENA|AACZ04000309|AACZ04000309.1,20518,35795,10,30,99.725,15237,15279,59504
ENA|AACZ04000310|AACZ04000310.1,1,1099,22,0,97.998,1077,1099,1099
ENA|AACZ04000311|AACZ04000311.1,83476,121124,68,114,99.372,37527,37764,134157
ENA|AACZ04000312|AACZ04000312.1,216798,255975,32,6,99.900,39143,39182,314938
ENA|AACZ04000313|AACZ04000313.1,35594,60199,8,6,99.907,24594,24617,132654
ENA|AACZ04000314|AACZ04000314.1,71258,85666,17,17,99.743,14380,14417,96840
